bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,chili,def,dist_seminat,ec,ei,elevation,es,et,gHM,gpp,le,pdsi,pet,ple,ro,soil,soil_carbon_b10,soil_clay_b10,soil_den_b10,soil_pH_b10,soil_sand_b10,soil_water_b10,srad,swe,topo_div,vap,vpd,vs,activity,bare,cropland,grass,moss,shrub,tree,urban,x0_1.0,x0_2.0,x0_4.0,x0_5.0,x0_6.0,x0_7.0,x0_8.0,x0_10.0,x0_12.0
-0.6660463924747898,-0.8655399032373591,-1.019290958727562,0.723420346170374,-0.5880617782560327,-0.7157223309736942,0.4453276830862555,-1.2888008007973824,0.613263573821746,-0.33975011807708544,-0.7130106272090969,0.14293838097485007,-0.33208651302482106,1.4296730790437615,-0.9749482233700217,-0.3277749018231683,1.326351599935661,-0.06432409156870467,0.22514198788060416,-0.17484256450017324,-0.3810012291453552,-0.4602563428336844,-1.8247160446435964,-0.9025407680938536,-0.7156385715631864,4.809579524374303,4.563731812090094e-16,1.3781303043581234,-2.264788793981024,0.0,-0.6312650011517064,0.0,8.267065117571846e-16,-0.17863716110853367,0.10182001656623206,2.125618015375522,-1.4424949979785573,-0.33565453672961404,-1.731197860271854,2.1585559691921774,-1.6489413898766898,-0.2656186534810112,-0.269631301716769,-0.5674106707125173,-0.4151360470755116,-0.711011634820171,2.6296502526330374,-0.42638079171236604,-0.8066056340510886,-1.2106295932540112,-0.23435432808996243,-0.06436884683613699,-0.5461201912810474,0.13103385287261043,3.3285579234539573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.5954157851193204,-0.21187773385949135,-0.8227699016696779,0.9231925888646514,-0.06349173633710499,-0.8439078768578584,0.8451531628040742,-1.9975158550008791,0.7404775191977184,-0.008786799123098547,-0.7584269041525922,0.307454844111715,-0.29175411242555815,1.7482817741151102,-0.9749482233700217,-0.2598726340899815,1.6101603197837822,0.14641410710254432,0.3085128304893953,-0.2662258114433098,-0.41388180704902106,-0.4602563428336844,-0.4152366923892584,1.1168569746266945,-0.7156385715631864,-0.34810094204950287,0.038434275070928454,-0.15398633853485869,0.2763204905732722,0.044889335063269,-0.5495045369255005,-0.8065005702092021,-0.8054991781735009,0.04830400467807395,0.239695637631407,1.514918433950101,-2.0082015399396544,-0.2744405705379551,-2.0016142627058664,2.0233357203793267,-1.920522132033128,-0.248021143483032,-0.060959404522411914,-0.3116086532269058,-0.4502845519922344,-0.5582163334038225,2.0157422856341767,0.07152363251205138,-0.4004216514706497,-1.1246324827861065,0.2356663970364339,-0.06436884683613699,-0.4100826778336488,1.1210883107953034,-0.0983525210163639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6130734369581877,0.03324557965720903,-0.8227699016696779,0.9857112403553066,0.0795728205498753,-0.913827265521948,0.9905442463378263,-2.068387360421229,0.7698345835152506,0.046373754035899266,-0.8038431810960873,0.3171322831197658,-0.2802305693971973,1.7881078609990286,-1.0063877106263024,-0.2539680890697044,1.5854813006665542,0.10426646736829454,0.3304525259127614,-0.2053036468145521,-0.4280146869097876,-0.4602563428336844,-1.8247160446435964,-0.9025407680938536,-0.6819197786214973,4.438476727322991,4.563731812090094e-16,0.3115902198995308,-2.264788793981024,0.0,-0.4044258186793829,0.0,8.267065117571846e-16,0.022852658963350595,0.14861299974538267,0.29351927109925896,-1.7819189231552157,-0.0907986719629783,-1.731197860271854,1.4148446007214992,-1.6489413898766898,-0.2551552687722601,0.07380786224171713,-0.6504443305006392,-0.5440138977476423,-0.39072917595321954,1.2627779839218534,0.05308819827741108,-0.8227316343873027,-1.210350738545698,-0.3402198244604965,-0.06436884683613699,-0.8507955858928078,1.1129112210432837,0.5552449225534594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6307310887970551,0.3600766643461429,-0.6917558636310885,0.9950531078194275,0.15110509899336544,-0.9604401912980077,1.0753557117325152,-2.0825616615052986,0.7698345835152506,0.018793477456400358,-0.8265513195678349,0.2571321612698504,-0.3090394269680994,1.8279339478829473,-1.037827197882583,-0.2952999042116442,1.597820810225168,0.13938950048016938,0.2558575614733167,-0.17484256450017324,-0.4389748796597134,-0.4602563428336844,-1.8247160446435964,-0.9025407680938536,-0.7517658497149964,4.429397202989007,4.563731812090094e-16,1.4792734849994806,-2.264788793981024,0.0,-0.30729684626144943,0.0,8.267065117571846e-16,-0.057743268963597834,0.15785605815114082,-0.011830519613451563,-1.4424949979785573,-0.0907986719629783,-1.595989659054848,1.076793978689373,-1.513151018798471,-0.2492101653157866,0.0477238750924225,-0.15158300750873213,-0.5069701316892726,-0.3407768657188383,1.281318828550315,0.22259926889442583,0.3468628337137115,-1.196272635655064,-0.5457486024719024,-0.06436884683613699,-0.8549642356714551,1.0482355921465747,1.6170881830805512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5601004814415856,-0.21187773385949135,-0.8882769206889726,0.9731356495382207,0.103416913364372,-0.8089481825258136,0.8936168573153248,-1.9833415539168093,0.7796202716210946,0.15669486035389488,-0.7470728349167184,0.2939064295004437,-0.303277655453919,1.7881078609990286,-0.9749482233700217,-0.25692036157984294,1.63483933890101,0.16046332034729427,0.31728870865874176,-0.2053036468145521,-0.43003366964815104,-0.4602563428336844,-0.3162622331196625,1.4073405616099857,-0.7662167609757203,-0.6368261323868579,0.6745230047754162,0.25343638990112427,0.502732878512708,0.6812280862324624,-0.5107758960344836,-0.6773246981436039,-0.6749641799045751,0.016489822534669754,0.3045896103425514,0.5988690618119695,-1.3293536895863378,0.031629260420339554,-1.4607814578378417,0.7387433566572464,-1.2415702766420327,-0.2399358024397901,-0.06530673554006779,-0.4264564128552098,-0.4456325439885505,-0.49651053855360033,1.651105674607764,0.06021529342002482,-0.8331802507737565,-1.1569412633291027,-0.4705151866568084,-0.06436884683613699,-0.7745533450562337,1.3874959504754014,0.7164237556187328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6307310887970551,-0.21187773385949135,-0.8882769206889726,0.9300193381653551,-0.08733582915160171,-0.8672143397458882,0.8572690864318868,-2.025864457169019,0.7306918310918744,-0.03636707570259745,-0.7811350426243397,0.3287452099294269,-0.2802305693971973,1.7482817741151102,-0.9749482233700217,-0.25101581655956584,1.6224998293423962,0.14641410710254432,0.321676647743415,-0.02253715292827901,-0.41013226723277435,-0.4602563428336844,-0.4661281967823307,0.7353559692256983,-0.6530179561000494,-0.4329867213390234,-0.1843635770994651,-0.3302651638154571,0.3302087003900677,-0.1827853500263977,-0.5461234649787334,-0.8597081679673796,-0.8623396939671729,0.06951345961001894,0.2136995358652122,4.2630665503644956,-2.2344841567240934,-0.2744405705379551,-2.1368224639228726,2.767047088850005,-2.463683616346004,-0.2503991871485412,-0.030528086355461406,-0.5206623796790815,-0.4702709574379886,-0.5347093638195364,1.8797760916921245,0.018100165093767683,-0.10925907115437421,-1.1191755552799183,-0.03953082609317689,-0.06436884683613699,-0.6992265554939495,1.272185692157254,0.04786553468289976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6483887406359224,0.4009305499322596,-0.6917558636310885,1.023797315401338,0.15110509899336544,-0.9953998856300525,1.111703482615953,-2.1250845647575085,0.7698345835152506,0.018793477456400358,-0.8492594580395825,0.26293862467468093,-0.29751588393973855,1.867760034766866,-1.037827197882583,-0.28939535919136705,1.597820810225168,0.13938950048016938,0.2602455005579899,-0.11392039987141556,-0.4620489691859309,-0.4602563428336844,-0.30464866776285104,0.5240327307776206,-0.7300894828239104,-0.34493545990927466,-0.04769141988048044,0.7337387062415942,0.3874716767284692,-0.04882951524483898,-0.19479936557801952,-0.7159585131879499,-0.719475635072484,-0.05986421460950031,0.09873899694359527,0.5988690618119695,-1.6687776147629962,-0.2744405705379551,-2.0016142627058664,1.076793978689373,-1.513151018798471,-0.2394601931359583,0.13901783011495372,-0.6249502110081577,-0.5276457228167567,-0.37016057778734696,1.0155667222090312,0.2530880431257467,-0.8874342155813774,-1.2109473312606451,-0.8093141494129378,-0.06436884683613699,-1.0222645303230127,1.6688959610169491,0.42574260629653815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.093232636596507,-0.45700104737619174,0.3563564406776265,-0.8470912955862568,-0.8503467992154966,0.4496008134277993,-0.8995398396009526,-0.906094671527494,0.7600488954094065,-0.6431331604515734,0.4110422271424078,1.1900372816459548,0.025143320854365003,2.6244556855613186,-0.786311299832338,0.162302334859832,2.844111275645179,0.9542438686756655,1.0325227794604768,0.12976825864361524,-0.7885473393738007,-0.4602563428336844,0.7932219498364534,1.87871562169639,-0.50850884349281,-1.5506749594108358,0.7786789212250661,-0.5187172551797155,2.4853113109313223,0.8256751286237519,-0.7877164152988863,-0.7855580727157032,-0.7488752678376804,0.44279986325628595,0.4208980952046493,0.90421885252468,0.4809072446891737,-1.1926500634128392,-1.055156854186823,-0.14018826062628217,1.6100275160005675,0.17907515526299014,-0.6087231346575993,0.14621898194142854,0.030939831499955783,-0.6140453857698219,1.9848408779200737,-0.29535139444153136,-0.6626331050966432,-0.36623244413420325,1.4723855660956295,-0.06436884683613699,-0.7650879652069575,-0.03706093710130256,0.2331066236805118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07557498475763964,-0.45700104737619174,0.3563564406776265,-0.8355936125534927,-0.8741908920299932,0.42629435053976944,-0.88742391597314,-0.9202689726115639,0.7502632073035624,-0.6707134370310723,0.399688157906534,1.2829406961232432,0.05395217842526711,2.7837600330969927,-0.8177507870886186,0.2036341500017718,2.9675063712313188,1.038539148144165,1.0939539266459017,0.4648401641017825,-0.7885473393738007,-0.4602563428336844,0.44530169546984805,3.446724421901075,-0.4771985357612415,-1.5443268218503519,1.7661658597139867,-0.5922700648099138,2.314826573695869,1.8236315033213615,-0.7877164152988863,-0.4342010506974028,-0.39357856338356845,0.44279986325628595,0.4208980952046493,1.2095686432373904,0.3677659362969542,-1.4987198943711337,-1.055156854186823,-0.004968011813431604,1.7458178870787864,0.17907515526299014,-0.6087231346575993,0.24083217783715213,0.030939831499955783,-0.6140453857698219,1.9848408779200737,-0.29536569582669137,-0.8013935189615736,-0.31896958666511543,1.3754865587082066,-0.06436884683613699,-0.9051378121680244,0.1325624376722669,-0.11474555471530451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.093232636596507,-0.37529327620395825,0.42186345969692124,-0.8927227251225397,-0.8265027064009999,0.4496008134277993,-0.88742391597314,-0.891920370443424,0.7502632073035624,-0.6982937136105712,0.4223962963782815,0.5358424047017156,-0.18804222517031058,1.8279339478829473,-0.8491902743448992,-0.07683173846139103,1.671857867576852,0.12534028723541943,0.6770997136019459,0.12976825864361524,-0.6186643534112866,-0.4602563428336844,-0.12264484085363597,2.487431206327469,-0.6144821927381189,-1.200569855663698,0.5753538344181665,-0.8166001465715053,1.4913879425841214,0.6135024221464985,-0.6773705260219646,-0.6805687930058602,-0.6476925040966324,0.29857557104252913,0.7605804916162612,-0.011830519613451563,0.0283420111202958,-0.7641523000712266,-0.6495322505358044,0.6035231078443959,1.0668660316876912,0.13555699099869878,-0.6087231346575993,-0.3907046336776597,0.07677072585506495,-0.675751180620044,0.9517038137572565,-0.41829843215735635,-0.9270335649324464,0.10178092229713996,3.3982813611320624,-0.06436884683613699,-1.0685799047685849,-0.8961424467465336,-0.6405116405697415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.093232636596507,-0.37529327620395825,0.42186345969692124,-0.8927227251225397,-0.8265027064009999,0.4496008134277993,-0.88742391597314,-0.891920370443424,0.7502632073035624,-0.6982937136105712,0.4223962963782815,0.5358424047017156,-0.18804222517031058,1.8279339478829473,-0.8491902743448992,-0.07683173846139103,1.671857867576852,0.12534028723541943,0.6770997136019459,0.12976825864361524,-0.6186643534112866,-0.4602563428336844,-0.12264484085363597,2.487431206327469,-0.6144821927381189,-1.200569855663698,0.5753538344181665,-0.8166001465715053,1.4913879425841214,0.6135024221464985,-0.6773705260219646,-0.6805687930058602,-0.6476925040966324,0.29857557104252913,0.7605804916162612,-0.011830519613451563,0.0283420111202958,-0.7641523000712266,-0.6495322505358044,0.6035231078443959,1.0668660316876912,0.13555699099869878,-0.6087231346575993,-0.3907046336776597,0.07677072585506495,-0.675751180620044,0.9517038137572565,-0.41829843215735635,-0.9270335649324464,0.10178092229713996,3.3982813611320624,-0.06436884683613699,-1.0685799047685849,-0.8961424467465336,-0.6405116405697415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07557498475763964,-0.37529327620395825,0.42186345969692124,-0.8697273590570114,-0.8265027064009999,0.43794758198378436,-0.8753079923453273,-0.906094671527494,0.7502632073035624,-0.6982937136105712,0.4110422271424078,0.3268097221278167,-0.25718348334047564,1.7084556872311916,-0.8806297616011799,-0.18901809384665616,1.4744257146390285,0.012946581277419962,0.5103580283843635,-0.02253715292827901,-0.6169337966795146,-0.4602563428336844,0.3445485259148168,1.8429104296019916,-0.5590870329053438,-1.4938474330101494,0.49181121367351255,-0.9508143647427493,1.3694911036670547,0.5297797658234933,-0.7317750453688692,-0.5805003674179146,-0.5443381450386771,0.2179796428610674,0.3471461915983454,0.90421885252468,0.14148331951251528,-1.1926500634128392,-0.2439076468847858,1.0091838542829477,0.659494918453034,0.12866067178821147,-0.6087231346575993,0.5232971583117006,0.01284868926340728,-0.6081686436382037,0.3666371602128729,-0.6167382157422666,-0.8467415795080521,-0.7363688468982716,2.2694638408583225,-0.06436884683613699,-0.9953999920226279,-0.24748068648565513,-0.5982178171792268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07557498475763964,-0.37529327620395825,0.42186345969692124,-0.8697273590570114,-0.8265027064009999,0.43794758198378436,-0.8753079923453273,-0.906094671527494,0.7502632073035624,-0.6982937136105712,0.4110422271424078,0.3268097221278167,-0.25718348334047564,1.7084556872311916,-0.8806297616011799,-0.18901809384665616,1.4744257146390285,0.012946581277419962,0.5103580283843635,-0.02253715292827901,-0.6169337966795146,-0.4602563428336844,0.3445485259148168,1.8429104296019916,-0.5590870329053438,-1.4938474330101494,0.49181121367351255,-0.9508143647427493,1.3694911036670547,0.5297797658234933,-0.7317750453688692,-0.5805003674179146,-0.5443381450386771,0.2179796428610674,0.3471461915983454,0.90421885252468,0.14148331951251528,-1.1926500634128392,-0.2439076468847858,1.0091838542829477,0.659494918453034,0.12866067178821147,-0.6087231346575993,0.5232971583117006,0.01284868926340728,-0.6081686436382037,0.3666371602128729,-0.6167382157422666,-0.8467415795080521,-0.7363688468982716,2.2694638408583225,-0.06436884683613699,-0.9953999920226279,-0.24748068648565513,-0.5982178171792268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.541160087383631,0.8503232913795437,0.5528774977355106,-0.6361806724539891,1.3433097397182012,0.9273833026324116,-0.2816277345825057,1.4043164051759058,0.583906509504214,1.618449519067337,1.1944730044176988,-0.40867564248404986,-0.015189079744897941,-1.358153002830539,1.4458922953635858,0.09735233963678377,-1.4253590316352542,1.452990938864288,-1.0078688949125707,1.1349839750181172,-0.16150895021691727,-0.4602563428336844,0.8709100866361078,-0.019222569762626436,0.13455670760940527,-0.3371967969023666,0.11833437532945076,0.46097297282937577,0.053322663009509094,0.12619242263225336,1.1367281927856896,1.8522427414884224,1.8726346512415206,-0.68130123897432,0.6207792332291693,-0.9278798917515831,0.3677659362969542,-0.21322660434629617,-0.379115848101792,0.6711332322508212,-0.019456936938061248,0.8385061380664071,-0.6087231346575993,-0.8337802603797909,0.9894257761623821,1.6396853105620741,-1.3772322813743083,1.0970836893049285,-0.7482410998095651,-0.2802578788664406,0.30615549936031067,-0.06436884683613699,1.8298825600803155,-0.04993962283458674,-0.6686576734209674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
