"study_id","site_id","latitude","longitude","startDate","endDate","refYear"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","KB 2",39.0833445470705,-122.179251071592,"2008-03-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","Lauwerijssen",39.0077624566996,-122.099299819183,"2008-02-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","Lowrey",38.9033558925554,-122.241829261132,"2008-02-01","2008-02-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","Miller",38.9608180599007,-121.986377580933,"2008-02-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","Nickels",38.96204762474,-122.075865193839,"2008-02-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","Peart",38.9254010267764,-122.030520426771,"2008-02-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","Scheuring",38.7031780413985,-121.955222891075,"2008-02-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","Scofield 1",38.9546397671803,-122.062864505063,"2008-02-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","Scofield 2",38.9135438382228,-122.039407988823,"2008-02-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","Taber",38.6995902992038,-122.110097128339,"2008-02-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","TMueller 1",38.7798940585472,-122.169675982595,"2008-03-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","TMueller 2",38.8108052061428,-122.18079576817,"2008-03-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","TNP 1",39.0072476,-122.1334631,"2008-02-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","TNP 2",38.9972606,-122.0596218,"2008-02-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2008","TNP 3",38.8973999,-122.0648183,"2008-02-01","2008-03-01","2008"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Barth",38.7246236,-122.0091204,"2009-02-01","2009-02-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Bramlett",38.8905338,-122.2290552,"2009-02-01","2009-02-01","2009"
